,0,1,2
131842,15,18,23
131843,11,15,20
131844,16,20,25
131845,12,16,21
131846,14,17,22
131847,16,19,24
131848,14,17,22
131849,15,18,23
131850,16,20,25
131851,15,18,23
131852,11,14,19
131853,11,15,20
131854,13,16,21
131855,14,17,22
131856,15,18,23
131857,13,16,21
131858,14,17,22
131859,17,20,25
131860,14,17,22
131861,9,13,18
131862,13,17,22
131863,14,17,22
131864,16,19,24
131865,14,17,22
131866,15,18,23
131867,13,16,21
131868,11,14,19
131869,11,14,19
131870,12,15,20
131871,17,20,25
131872,10,13,19
131873,11,14,19
131874,13,17,22
131875,14,18,23
131876,19,22,27
131877,20,24,29
131878,10,14,19
131879,14,18,23
131880,11,15,21
131881,16,19,24
131882,12,15,20
131883,12,15,20
131884,16,19,24
131885,17,21,26
131886,21,22,28
131887,24,23,29
131888,21,21,28
131889,25,24,34
131890,20,22,31
131891,23,23,33
131892,24,26,37
131893,30,32,44
131894,27,30,41
131895,20,25,36
131896,18,27,36
131897,19,29,39
131898,68,81,93
131899,128,145,156
131900,185,205,216
131901,184,206,220
131902,179,202,217
131903,191,214,229
131904,188,212,228
131905,183,206,224
131906,183,206,224
131907,183,207,225
131908,182,209,227
131909,181,207,225
131910,182,206,224
131911,185,208,226
131912,187,208,226
131913,187,206,225
131914,184,205,224
131915,185,208,226
131916,187,210,228
131917,186,209,227
131918,185,208,226
131919,184,207,225
131920,183,206,224
131921,182,205,223
131922,181,204,223
131923,183,206,223
131924,187,210,227
131925,189,212,229
131926,187,210,227
131927,187,210,227
131928,187,210,227
131929,190,213,230
131930,191,214,231
131931,187,210,227
131932,182,205,222
131933,180,203,220
131934,185,208,225
131935,189,212,229
131936,186,209,226
131937,185,208,225
131938,186,209,226
131939,183,206,223
131940,181,204,221
131941,184,207,224
131942,187,210,227
131943,188,211,228
131944,188,211,228
131945,187,210,227
131946,187,210,227
131947,185,208,225
131948,186,209,226
131949,186,209,226
131950,12,16,21
131951,8,12,17
131952,9,13,18
131953,13,16,21
131954,12,15,20
131955,7,11,16
131956,6,10,15
131957,6,10,15
131958,7,11,16
131959,8,13,18
131960,4,8,14
131961,4,8,14
131962,4,8,13
131963,3,7,13
131964,7,11,17
131965,9,12,17
131966,5,9,15
131967,4,8,14
131968,6,9,14
131969,4,7,13
131970,7,10,15
131971,8,11,16
131972,5,8,14
131973,6,9,15
131974,8,11,16
131975,7,10,16
131976,7,10,16
131977,10,11,16
131978,8,9,14
131979,8,9,14
131980,8,9,14
131981,7,8,13
131982,7,8,13
131983,6,7,12
131984,6,7,12
131985,5,6,11
131986,6,7,12
131987,7,8,13
131988,7,8,13
131989,6,7,12
131990,5,6,11
131991,5,6,10
131992,4,5,9
131993,4,5,9
131994,4,5,9
131995,5,6,10
131996,5,6,11
131997,7,8,13
131998,8,9,14
131999,7,8,13
132000,7,8,13
132001,7,8,13
132002,6,7,12
132003,6,7,11
132004,6,7,11
132005,6,7,12
132006,7,8,12
132007,6,7,11
132008,3,4,8
132009,2,3,7
132010,1,2,6
132011,2,3,7
132012,2,3,7
132013,3,4,8
132014,3,4,8
132015,3,4,8
132016,1,2,6
132017,0,1,5
132018,1,2,6
132019,3,4,8
132020,3,4,8
132021,4,5,9
132022,3,4,8
132023,4,5,10
132024,1,2,7
132025,0,0,4
132026,0,1,5
132027,3,4,8
132028,5,6,10
132029,5,6,10
132030,4,5,9
132031,2,3,7
132032,2,3,7
132033,1,2,6
132034,1,2,6
132035,1,2,6
132036,2,3,7
132037,3,4,8
132038,4,5,9
132039,4,5,9
132040,3,4,8
132041,3,4,8
132042,3,4,8
132043,5,6,10
132044,5,6,10
132045,4,5,9
132046,4,5,9
132047,3,4,8
132048,4,5,9
132049,4,5,9
132050,3,4,8
132051,2,4,8
132052,2,3,7
132053,3,4,8
132054,4,5,9
132055,5,6,11
132056,4,5,9
132057,3,4,8
132058,3,4,8
132059,2,3,7
132060,1,3,8
132061,4,5,12
132062,6,6,12
132063,7,5,9
132064,8,4,9
132065,11,5,11
132066,10,4,10
132067,10,6,12
132068,9,7,12
132069,10,9,10
132070,10,8,10
132071,7,5,11
132072,4,3,15
132073,4,4,22
132074,10,13,34
132075,34,40,65
132076,70,80,107
132077,106,119,148
132078,125,141,170
132079,134,150,183
132080,141,158,195
132081,140,158,198
132082,127,148,191
132083,122,146,191
132084,123,151,196
132085,120,152,196
132086,120,155,199
132087,119,154,196
132088,115,153,189
132089,118,157,191
132090,124,160,195
132091,123,159,193
132092,124,159,194
132093,129,163,198
132094,132,165,202
132095,136,167,205
132096,141,172,210
132097,143,175,212
132098,141,173,211
132099,140,170,208
132100,141,170,209
132101,146,173,214
132102,153,178,220
132103,157,180,224
132104,158,180,224
132105,164,185,229
132106,167,191,234
132107,166,193,235
132108,159,186,228
132109,152,180,221
132110,159,187,229
132111,160,188,230
132112,167,196,237
132113,154,185,226
132114,154,186,226
132115,160,191,231
132116,163,191,230
132117,158,186,225
132118,159,187,226
132119,161,189,227
132120,159,187,225
132121,160,187,226
132122,164,192,230
132123,165,193,232
132124,162,190,229
132125,160,185,227
132126,164,189,231
132127,165,189,231
132128,163,188,230
132129,165,189,231
132130,167,192,233
132131,166,191,232
132132,164,189,231
132133,165,190,231
132134,166,191,234
132135,166,191,234
132136,164,189,232
132137,164,189,232
132138,166,190,233
132139,165,189,233
132140,164,189,232
132141,164,189,232
132142,166,191,234
132143,168,196,236
132144,174,202,241
132145,177,206,244
132146,178,206,244
132147,177,206,244
132148,177,205,243
132149,176,205,243
132150,179,207,246
132151,181,210,248
132152,180,208,247
132153,177,206,244
132154,178,206,244
132155,179,207,245
132156,180,208,246
132157,180,208,246
132158,180,209,246
132159,182,211,249
132160,182,210,249
132161,179,208,246
132162,183,213,253
132163,182,213,252
132164,179,210,248
132165,179,208,246
132166,181,210,247
132167,186,214,251
132168,189,217,252
132169,186,213,249
132170,183,211,247
132171,184,213,250
132172,183,213,252
132173,179,208,246
132174,183,211,248
132175,184,212,248
132176,179,206,242
132177,180,207,241
132178,181,208,242
132179,185,211,245
132180,194,217,248
132181,200,223,249
132182,195,215,239
132183,156,171,196
132184,103,113,137
132185,52,57,81
132186,17,18,42
132187,21,19,42
132188,23,20,42
132189,29,27,41
132190,19,17,22
132191,29,28,31
132192,22,20,25
132193,27,24,30
132194,25,22,28
132195,21,18,27
132196,21,18,28
132197,17,13,24
132198,19,17,26
132199,16,15,22
132200,14,14,20
132201,16,16,22
132202,17,17,23
132203,16,16,22
132204,17,17,23
132205,20,20,26
132206,21,21,27
132207,18,20,25
132208,13,16,21
132209,16,19,24
132210,19,23,28
132211,16,19,24
132212,19,22,27
132213,18,22,27
132214,18,22,27
132215,18,21,26
132216,15,18,23
132217,16,20,25
132218,20,24,29
132219,15,18,23
132220,13,16,21
132221,14,17,22
132222,9,12,17
132223,12,14,19
132224,15,19,24
132225,15,18,23
132226,14,17,22
132227,17,21,26
132228,15,18,23
132229,15,18,23
132230,18,22,27
132231,12,15,20
132232,11,14,19
132233,17,20,25
132234,14,17,22
132235,13,16,21
132236,17,20,25
132237,14,17,22
132238,11,14,19
132239,10,14,19
132240,9,12,17
132241,12,15,20
132242,10,13,18
132243,14,17,22
132244,14,17,22
132245,15,18,23
132246,17,21,26
132247,14,17,22
132248,18,22,27
132249,13,16,21
132250,13,17,22
132251,19,22,27
132252,24,28,33
132253,25,29,34
132254,23,27,32
132255,13,17,22
132256,15,19,24
132257,19,22,27
132258,15,18,23
132259,9,13,18
132260,9,13,18
132261,14,17,22
132262,15,18,23
132263,17,19,25
132264,19,20,26
132265,20,20,27
132266,22,22,31
132267,14,16,24
132268,12,13,22
132269,24,25,35
132270,34,35,46
132271,31,33,43
132272,19,23,32
132273,18,27,33
132274,13,22,29
132275,15,25,33
132276,31,43,52
132277,84,98,108
132278,112,128,141
132279,163,183,197
132280,190,211,226
132281,180,202,218
132282,185,206,225
132283,192,214,233
132284,184,207,225
132285,176,203,221
132286,182,208,226
132287,182,206,224
132288,184,207,225
132289,186,208,227
132290,185,205,224
132291,183,204,223
132292,185,208,226
132293,186,209,227
132294,185,208,226
132295,183,206,224
132296,182,205,223
132297,183,206,224
132298,182,205,223
132299,182,205,223
132300,184,207,224
132301,187,210,227
132302,189,212,229
132303,187,210,227
132304,186,209,226
132305,184,207,224
132306,183,206,223
132307,183,206,223
132308,182,205,222
132309,181,204,221
132310,182,205,222
132311,185,208,225
132312,186,209,226
132313,186,209,226
132314,185,208,225
132315,186,209,226
132316,186,209,226
132317,185,208,225
132318,184,207,224
132319,185,208,225
132320,186,209,226
132321,187,210,227
132322,185,208,225
132323,183,206,223
132324,181,204,221
132325,181,204,221
132326,183,206,223
132327,8,12,17
132328,6,10,15
132329,11,14,19
132330,11,14,19
132331,9,13,18
132332,9,12,17
132333,7,10,15
132334,6,10,15
132335,10,14,19
132336,11,14,19
132337,5,9,15
132338,6,10,16
132339,6,10,15
132340,5,9,15
132341,7,11,17
132342,8,12,17
132343,5,9,14
132344,3,7,13
132345,6,8,15
132346,5,8,14
132347,8,11,16
132348,7,10,15
132349,6,9,15
132350,7,10,16
132351,7,10,15
132352,6,9,15
132353,6,9,15
132354,9,10,15
132355,9,10,15
132356,7,8,13
132357,6,7,12
132358,8,9,14
132359,8,9,14
132360,7,8,13
132361,7,8,13
132362,6,7,12
132363,7,8,13
132364,6,7,12
132365,7,8,13
132366,7,8,13
132367,6,7,12
132368,5,6,11
132369,5,6,9
132370,5,6,9
132371,4,5,9
132372,4,5,10
132373,6,7,12
132374,8,9,14
132375,8,9,14
132376,7,8,13
132377,7,8,13
132378,7,8,13
132379,7,8,13
132380,6,7,12
132381,6,7,12
132382,6,7,12
132383,7,8,11
132384,6,7,10
132385,4,5,9
132386,3,4,8
132387,2,3,7
132388,2,3,7
132389,3,4,8
132390,3,4,8
132391,3,4,8
132392,2,3,7
132393,1,2,6
132394,0,1,5
132395,2,3,7
132396,4,5,9
132397,4,5,9
132398,4,5,9
132399,2,3,7
132400,4,5,10
132401,3,4,8
132402,0,0,4
132403,1,1,5
132404,4,5,9
132405,4,5,9
132406,5,6,10
132407,4,5,9
132408,3,4,8
132409,1,2,6
132410,2,3,7
132411,2,3,7
132412,2,3,7
132413,2,3,7
132414,3,4,8
132415,3,4,8
132416,4,5,9
132417,4,5,9
132418,4,5,9
132419,4,5,9
132420,4,5,9
132421,4,5,9
132422,4,5,9
132423,4,5,9
132424,5,6,10
132425,5,6,10
132426,5,6,10
132427,4,5,9
132428,2,4,8
132429,1,3,7
132430,2,5,9
132431,3,6,10
132432,4,7,11
132433,4,6,10
132434,2,5,9
132435,3,6,10
132436,2,5,9
132437,3,5,9
132438,4,5,10
132439,5,6,11
132440,7,6,10
132441,8,5,9
132442,9,5,8
132443,10,7,10
132444,11,8,12
132445,12,9,12
132446,12,9,9
132447,11,7,5
132448,11,7,6
132449,10,6,9
132450,8,4,12
132451,7,4,13
132452,7,6,18
132453,2,3,17
132454,11,15,30
132455,27,34,51
132456,53,60,82
132457,91,101,127
132458,125,136,166
132459,147,161,195
132460,159,177,213
132461,151,173,209
132462,142,167,202
132463,137,165,199
132464,133,163,196
132465,128,161,192
132466,132,166,197
132467,132,166,197
132468,134,167,200
132469,131,164,197
132470,134,167,200
132471,134,167,202
132472,132,164,200
132473,135,167,203
132474,144,174,212
132475,151,180,218
132476,152,180,219
132477,156,183,223
132478,151,177,218
132479,146,172,213
132480,155,179,222
132481,160,184,227
132482,164,186,230
132483,161,185,228
132484,165,192,234
132485,161,189,230
132486,158,186,227
132487,160,188,229
132488,160,188,230
132489,167,195,237
132490,159,189,230
132491,159,190,231
132492,160,190,230
132493,163,191,229
132494,168,196,234
132495,164,192,230
132496,159,187,225
132497,160,188,226
132498,163,191,229
132499,171,199,238
132500,176,203,242
132501,167,193,233
132502,161,183,225
132503,167,189,232
132504,173,195,237
132505,168,190,232
132506,165,188,230
132507,174,196,238
132508,176,198,240
132509,172,194,236
132510,167,190,232
132511,165,189,232
132512,165,190,233
132513,166,190,234
132514,166,190,234
132515,165,190,233
132516,167,191,235
132517,167,191,235
132518,166,190,234
132519,167,191,234
132520,165,192,233
132521,165,193,231
132522,170,198,237
132523,179,207,245
132524,180,208,246
132525,181,209,247
132526,180,208,246
132527,180,208,246
132528,181,209,247
132529,182,210,249
132530,185,213,251
132531,184,212,250
132532,183,211,248
132533,182,210,248
132534,182,210,247
132535,180,208,245
132536,179,208,244
132537,181,209,245
132538,181,209,246
132539,184,215,251
132540,185,216,252
132541,183,212,248
132542,181,210,245
132543,182,210,243
132544,184,211,244
132545,187,213,246
132546,184,210,242
132547,182,208,240
132548,184,211,243
132549,184,211,244
132550,177,204,236
132551,191,215,246
132552,188,212,243
132553,180,203,233
132554,188,212,240
132555,202,224,250
132556,203,225,249
132557,196,216,234
132558,146,164,183
132559,78,91,110
132560,24,32,53
132561,6,11,30
132562,11,13,31
132563,19,19,36
132564,27,26,42
132565,24,24,39
132566,27,26,36
132567,28,25,29
132568,23,20,23
132569,25,22,25
132570,30,27,31
132571,28,25,30
132572,20,17,24
132573,17,14,24
132574,19,16,26
132575,20,18,26
132576,15,15,21
132577,13,13,19
132578,17,17,23
132579,16,16,22
132580,17,17,23
132581,16,16,22
132582,17,17,23
132583,18,18,24
132584,16,17,23
132585,16,19,24
132586,20,24,29
132587,20,24,29
132588,12,15,20
132589,12,15,20
132590,18,22,27
132591,19,22,27
132592,14,18,23
132593,12,16,21
132594,10,13,19
132595,14,18,23
132596,16,20,25
132597,16,20,25
132598,13,16,21
132599,9,13,18
132600,15,18,23
132601,19,22,27
132602,16,20,25
132603,14,17,22
132604,18,22,27
132605,16,19,24
132606,15,19,24
132607,18,22,27
132608,13,17,22
132609,15,18,23
132610,14,17,22
132611,12,15,20
132612,13,16,21
132613,17,20,25
132614,17,20,25
132615,12,16,21
132616,13,17,22
132617,12,16,21
132618,14,17,22
132619,10,13,18
132620,13,16,21
132621,15,18,23
132622,17,20,25
132623,14,18,23
132624,14,17,22
132625,16,19,24
132626,15,18,23
132627,14,17,22
132628,18,22,27
132629,26,30,35
132630,25,28,33
132631,19,23,28
132632,12,15,20
132633,14,18,23
132634,19,23,28
132635,14,17,22
132636,16,19,24
132637,19,23,28
132638,20,23,28
132639,16,19,24
132640,18,21,27
132641,17,20,28
132642,18,20,28
132643,18,21,29
132644,13,15,23
132645,12,15,23
132646,20,23,31
132647,27,30,39
132648,25,28,37
132649,16,21,27
132650,14,23,25
132651,15,23,27
132652,30,38,43
132653,18,26,33
132654,12,18,28
132655,20,28,40
132656,86,100,113
132657,161,176,190
132658,193,210,226
132659,188,206,224
132660,192,212,231
132661,181,203,221
132662,172,197,215
132663,179,204,222
132664,183,210,228
132665,184,208,226
132666,185,208,227
132667,184,206,224
132668,183,206,224
132669,184,207,225
132670,185,208,226
132671,183,206,224
132672,182,205,223
132673,181,204,222
132674,183,206,224
132675,182,205,223
132676,182,205,223
132677,185,208,225
132678,185,208,225
132679,186,209,226
132680,187,210,227
132681,185,208,225
132682,182,205,222
132683,182,205,222
132684,182,205,222
132685,180,203,220
132686,179,202,219
132687,179,202,219
132688,182,205,222
132689,185,208,225
132690,186,209,226
132691,187,210,227
132692,187,210,227
132693,186,209,226
132694,185,208,225
132695,183,206,223
132696,182,205,222
132697,181,204,221
132698,184,207,224
132699,184,207,224
132700,182,205,222
132701,181,204,221
132702,182,205,222
132703,182,205,222
132704,4,8,13
132705,3,7,13
132706,10,13,18
132707,7,10,16
132708,3,7,12
132709,5,9,15
132710,7,11,16
132711,9,12,17
132712,14,17,22
132713,12,15,20
132714,6,10,15
132715,6,10,16
132716,6,10,15
132717,4,8,14
132718,5,9,15
132719,5,9,15
132720,4,9,14
132721,3,7,13
132722,5,9,15
132723,6,9,15
132724,9,12,17
132725,8,11,16
132726,5,8,14
132727,7,10,15
132728,6,9,14
132729,5,8,14
132730,6,10,14
132731,8,9,14
132732,10,11,15
132733,8,9,14
132734,6,7,12
132735,7,8,13
132736,8,9,14
132737,7,8,13
132738,7,8,13
132739,6,7,12
132740,7,8,13
132741,7,8,13
132742,7,8,13
132743,7,8,13
132744,6,7,12
132745,6,7,11
132746,5,6,10
132747,5,6,10
132748,5,6,11
132749,5,6,11
132750,6,7,11
132751,5,6,10
132752,5,6,10
132753,5,6,11
132754,5,6,10
132755,5,6,10
132756,6,7,11
132757,5,6,10
132758,6,7,11
132759,6,7,12
132760,7,8,12
132761,6,7,11
132762,4,5,9
132763,3,4,8
132764,2,3,7
132765,2,3,7
132766,4,5,9
132767,4,5,9
132768,5,6,11
132769,4,5,9
132770,3,4,8
132771,2,3,7
132772,3,4,8
132773,4,5,9
132774,4,5,9
132775,3,4,8
132776,3,4,8
132777,5,6,10
132778,5,6,11
132779,0,1,5
132780,2,3,7
132781,3,4,8
132782,3,4,8
132783,4,5,9
132784,4,5,9
132785,3,4,8
132786,2,3,7
132787,3,4,8
132788,3,4,8
132789,3,4,8
132790,2,3,7
132791,3,4,8
132792,2,3,7
132793,4,5,9
132794,5,6,10
132795,4,5,9
132796,3,4,8
132797,2,3,7
132798,3,4,8
132799,2,3,7
132800,4,5,9
132801,5,6,10
132802,5,6,10
132803,5,6,10
132804,4,5,9
132805,2,5,9
132806,1,4,8
132807,1,4,8
132808,2,5,9
132809,3,6,10
132810,3,6,10
132811,3,6,10
132812,4,7,12
132813,3,6,11
132814,5,6,9
132815,7,6,10
132816,7,7,11
132817,7,6,11
132818,7,6,10
132819,9,9,13
132820,10,10,14
132821,9,9,13
132822,7,7,10
132823,5,6,7
132824,5,8,6
132825,9,8,8
132826,11,8,10
132827,11,7,10
132828,12,7,11
132829,13,10,16
132830,10,9,15
132831,10,11,18
132832,7,10,17
132833,0,1,12
132834,8,11,26
132835,20,23,42
132836,41,47,69
132837,68,77,102
132838,85,97,123
132839,111,126,153
132840,132,151,176
132841,149,171,196
132842,154,177,205
132843,151,174,203
132844,146,170,199
132845,153,179,209
132846,150,176,207
132847,143,170,201
132848,146,173,205
132849,148,175,208
132850,146,174,208
132851,145,171,209
132852,149,174,213
132853,149,175,214
132854,156,182,222
132855,155,181,222
132856,153,179,220
132857,155,181,224
132858,155,181,224
132859,160,186,229
132860,162,188,230
132861,161,188,229
132862,165,192,234
132863,159,186,228
132864,157,185,227
132865,161,189,231
132866,161,190,231
132867,158,188,229
132868,155,187,228
132869,159,190,230
132870,162,190,228
132871,162,190,228
132872,164,191,230
132873,162,190,228
132874,159,186,225
132875,158,186,225
132876,160,188,226
132877,161,189,227
132878,160,188,227
132879,162,188,230
132880,166,193,235
132881,166,192,234
132882,165,192,233
132883,167,194,235
132884,168,195,236
132885,165,192,234
132886,164,190,231
132887,164,190,232
132888,162,189,232
132889,164,190,233
132890,165,191,235
132891,165,191,235
132892,164,190,234
132893,164,190,233
132894,166,191,235
132895,167,192,236
132896,167,193,236
132897,169,197,238
132898,174,202,241
132899,177,205,243
132900,179,207,245
132901,182,210,249
132902,183,211,249
132903,181,209,247
132904,181,209,247
132905,182,210,249
132906,183,211,249
132907,182,211,248
132908,183,211,248
132909,182,210,247
132910,181,209,245
132911,181,209,245
132912,181,209,245
132913,182,210,246
132914,181,209,245
132915,181,210,245
132916,183,213,247
132917,184,213,247
132918,183,212,244
132919,186,214,245
132920,188,215,245
132921,188,214,243
132922,191,215,244
132923,191,214,244
132924,190,213,241
132925,189,213,239
132926,188,212,237
132927,192,215,240
132928,198,219,244
132929,198,219,241
132930,191,210,231
132931,173,191,213
132932,140,156,176
132933,92,108,129
132934,56,68,86
132935,25,32,47
132936,6,14,27
132937,15,21,35
132938,21,25,38
132939,24,27,38
132940,19,21,31
132941,15,18,25
132942,16,21,27
132943,17,20,25
132944,22,21,25
132945,20,20,24
132946,21,21,24
132947,22,20,26
132948,19,18,24
132949,17,16,22
132950,15,14,22
132951,15,13,22
132952,16,15,23
132953,14,14,20
132954,14,14,20
132955,17,17,23
132956,17,17,23
132957,17,17,23
132958,16,16,22
132959,17,17,23
132960,18,18,24
132961,15,16,22
132962,14,17,22
132963,16,20,25
132964,17,21,26
132965,12,15,20
132966,14,17,22
132967,16,20,25
132968,16,19,24
132969,13,17,22
132970,16,20,25
132971,14,18,23
132972,14,17,22
132973,13,17,22
132974,8,12,17
132975,10,13,18
132976,20,24,29
132977,18,22,27
132978,17,20,25
132979,18,21,26
132980,16,20,25
132981,17,21,26
132982,14,18,23
132983,12,15,20
132984,11,14,19
132985,15,19,24
132986,19,23,28
132987,12,15,20
132988,7,10,16
132989,13,16,21
132990,18,22,27
132991,18,21,26
132992,16,19,24
132993,17,21,26
132994,16,20,25
132995,17,20,25
132996,9,13,18
132997,10,14,19
132998,15,19,24
132999,16,19,24
133000,10,13,18
133001,12,15,20
133002,10,14,19
133003,15,18,23
133004,13,16,21
133005,14,17,22
133006,20,24,29
133007,19,23,28
133008,18,21,26
133009,10,14,19
133010,9,13,19
133011,20,23,28
133012,17,20,25
133013,18,21,26
133014,26,30,35
133015,35,39,44
133016,31,36,41
133017,24,29,35
133018,17,22,29
133019,15,19,26
133020,12,16,23
133021,8,13,19
133022,13,18,24
133023,17,21,27
133024,22,27,33
133025,30,35,41
133026,26,32,36
133027,16,24,23
133028,13,19,19
133029,21,26,29
133030,25,29,35
133031,25,28,37
133032,22,27,38
133033,23,30,42
133034,50,59,74
133035,112,123,139
133036,173,187,206
133037,185,201,221
133038,185,205,224
133039,177,199,218
133040,179,205,223
133041,184,212,230
133042,183,210,228
133043,182,208,226
133044,182,207,225
133045,182,205,223
133046,182,205,223
133047,183,206,224
133048,182,205,223
133049,181,204,222
133050,181,204,222
133051,182,205,223
133052,182,205,223
133053,183,206,224
133054,186,209,226
133055,184,207,224
133056,183,206,223
133057,185,208,225
133058,184,207,224
133059,183,206,223
133060,183,206,223
133061,183,206,223
133062,181,204,221
133063,179,202,219
133064,176,199,216
133065,179,202,219
133066,182,205,222
133067,185,208,225
133068,187,210,227
133069,187,210,227
133070,185,208,225
133071,184,207,224
133072,183,206,223
133073,182,205,222
133074,181,204,221
133075,184,207,224
133076,185,208,225
133077,184,207,224
133078,186,209,226
133079,184,207,224
133080,183,206,223
133081,6,10,15
133082,5,9,15
133083,7,11,17
133084,5,9,15
133085,4,8,13
133086,5,9,15
133087,9,12,17
133088,12,15,20
133089,12,15,20
133090,6,10,15
133091,3,7,13
133092,6,11,16
133093,9,13,18
133094,5,9,15
133095,3,7,13
133096,5,9,15
133097,7,11,16
133098,6,10,15
133099,6,9,14
133100,8,9,15
133101,12,13,19
133102,10,11,17
133103,5,6,12
133104,5,7,13
133105,7,9,15
133106,7,8,15
133107,8,9,15
133108,9,10,14
133109,9,10,14
133110,9,10,14
133111,8,9,14
133112,6,7,12
133113,7,8,13
133114,6,7,12
133115,6,7,12
133116,5,6,11
133117,6,7,12
133118,7,8,13
133119,7,8,13
133120,6,7,12
133121,5,6,11
133122,5,6,10
133123,4,5,9
133124,6,7,12
133125,7,8,13
133126,7,8,13
133127,5,6,10
133128,4,5,8
133129,3,4,8
133130,4,5,9
133131,4,5,10
133132,5,6,11
133133,6,7,12
133134,6,7,12
133135,6,7,12
133136,6,7,12
133137,7,8,12
133138,6,7,11
133139,4,5,9
133140,3,4,8
133141,2,3,7
133142,3,4,8
133143,4,5,9
133144,5,6,11
133145,6,7,12
133146,5,6,10
133147,4,5,9
133148,4,5,9
133149,3,4,8
133150,3,4,8
133151,3,4,8
133152,4,5,9
133153,4,5,9
133154,5,6,10
133155,8,9,13
133156,1,2,7
133157,3,4,8
133158,3,4,8
133159,3,4,8
133160,4,5,9
133161,4,5,9
133162,4,5,9
133163,3,4,8
133164,4,5,9
133165,4,5,9
133166,4,5,9
133167,4,5,9
133168,4,5,9
133169,4,5,9
133170,3,4,8
133171,4,5,9
133172,3,4,8
133173,2,3,7
133174,1,2,6
133175,2,3,7
133176,1,2,6
133177,4,5,9
133178,5,6,10
133179,5,6,10
133180,5,6,10
133181,4,6,10
133182,2,5,9
133183,1,4,8
133184,0,4,7
133185,1,4,8
133186,2,5,9
133187,2,5,9
133188,2,5,9
133189,4,7,11
133190,4,6,11
133191,6,5,10
133192,9,6,12
133193,9,7,13
133194,8,7,12
133195,5,6,11
133196,4,7,12
133197,5,7,13
133198,5,7,13
133199,6,8,13
133200,3,7,12
133201,0,7,13
133202,3,9,15
133203,6,9,15
133204,8,7,12
133205,13,11,14
133206,16,13,15
133207,17,15,18
133208,18,17,20
133209,11,11,14
133210,12,10,13
133211,11,9,17
133212,6,5,15
133213,2,3,17
133214,3,6,22
133215,2,7,25
133216,9,17,36
133217,19,30,48
133218,38,48,68
133219,67,79,104
133220,94,104,132
133221,124,136,164
133222,141,155,184
133223,152,168,197
133224,162,180,210
133225,168,188,218
133226,163,184,216
133227,157,178,211
133228,156,178,216
133229,162,185,224
133230,160,184,223
133231,150,174,214
133232,159,183,224
133233,169,194,236
133234,160,186,229
133235,153,180,223
133236,159,186,229
133237,167,194,237
133238,163,190,231
133239,163,191,232
133240,164,192,233
133241,172,200,242
133242,169,198,239
133243,166,194,236
133244,163,192,234
133245,152,183,224
133246,159,189,230
133247,165,193,231
133248,161,188,227
133249,161,189,227
133250,162,190,228
133251,162,190,229
133252,167,195,234
133253,171,200,238
133254,167,195,233
133255,158,187,226
133256,156,188,228
133257,157,190,231
133258,155,187,228
133259,154,187,228
133260,158,191,232
133261,160,193,233
133262,158,191,232
133263,158,191,232
133264,162,194,235
133265,164,193,236
133266,165,192,236
133267,165,191,235
133268,165,192,236
133269,165,191,235
133270,164,191,234
133271,167,194,237
133272,169,196,240
133273,169,198,240
133274,173,201,242
133275,178,206,245
133276,180,208,246
133277,178,207,245
133278,178,206,245
133279,183,211,250
133280,180,208,246
133281,179,207,245
133282,181,209,247
133283,182,210,247
133284,181,209,246
133285,182,210,246
133286,182,210,246
133287,182,210,246
133288,182,210,247
133289,183,211,249
133290,183,211,248
133291,182,211,247
133292,183,212,247
133293,182,211,241
133294,184,213,243
133295,185,214,242
133296,186,213,241
133297,189,214,242
133298,190,214,241
133299,192,214,241
133300,197,218,244
133301,197,218,243
133302,202,222,245
133303,208,230,248
133304,208,229,247
133305,171,189,210
133306,120,137,155
133307,70,84,102
133308,34,44,63
133309,17,28,46
133310,8,18,37
133311,11,21,34
133312,11,17,27
133313,16,22,31
133314,22,25,35
133315,18,20,28
133316,21,23,29
133317,23,27,30
133318,13,20,21
133319,13,23,23
133320,20,27,29
133321,17,20,24
133322,24,26,30
133323,18,20,24
133324,22,24,29
133325,14,16,22
133326,19,20,25
133327,19,19,26
133328,16,15,24
133329,18,17,26
133330,14,14,20
133331,13,13,19
133332,16,16,22
133333,16,16,22
133334,17,17,23
133335,15,15,21
133336,19,19,25
133337,22,22,28
133338,20,21,27
133339,16,18,23
133340,16,19,24
133341,14,17,22
133342,5,9,15
133343,6,10,16
133344,9,12,18
133345,16,19,24
133346,24,28,33
133347,26,30,35
133348,17,20,25
133349,7,10,16
133350,7,10,16
133351,8,11,17
133352,10,14,19
133353,19,22,27
133354,15,19,24
133355,14,17,22
133356,14,17,22
133357,13,16,21
133358,16,19,24
133359,14,17,22
133360,12,15,20
133361,12,15,20
133362,15,19,24
133363,15,19,24
133364,14,18,23
133365,7,11,16
133366,17,20,25
133367,20,24,29
133368,16,19,24
133369,13,17,22
133370,11,15,20
133371,10,13,18
133372,19,23,28
133373,16,20,25
133374,14,17,22
133375,13,16,21
133376,14,17,22
133377,14,16,21
133378,11,14,19
133379,8,12,17
133380,15,18,23
133381,15,18,23
133382,11,14,19
133383,17,20,25
133384,25,29,34
133385,29,33,38
133386,22,26,31
133387,17,20,25
133388,26,29,34
133389,20,23,28
133390,12,15,20
133391,12,16,21
133392,20,23,28
133393,23,27,32
133394,22,28,34
133395,16,24,31
